event_id,timestamp,user_id,action,file_name,file_type,file_size_bytes,status,processing_time_ms,conversion_type,source_format,target_format,error_type,region,device_type
0853a522-c4cf-4fd4-a465-ceaaaa59097c,2025-12-23 02:39:18,U03065,delete,summary_6031.txt,txt,4390,success,391,,,,,华东,mobile
65c6b495-f90c-42cb-868e-008c49f4e13e,2025-12-03 20:46:44,U04457,convert,letter_6292.docx,docx,1638784,success,19696,pdf_to_html,pdf,html,,华南,desktop
7744f1a9-6135-49c8-a50f-7ed877f4454b,2025-06-12 19:46:28,U01901,delete,resume_2680.docx,docx,1018397,success,239,,,,,华北,mobile
d9f84194-0121-4998-a722-fce811b2f3d7,2025-12-24 15:25:03,U01706,download,data_export_5100.xlsx,xlsx,2946244,success,1723,,,,,华北,desktop
542b7e91-61f5-4a70-ab6c-2754961dbc51,2025-03-22 20:50:35,U02447,upload,logo_1070.png,png,553236,success,1012,,,,,华东,desktop
a6e9f419-4aaf-45d8-8c84-8a8731d38d83,2026-03-15 02:27:09,U02545,upload,screenshot_3943.png,png,848206,success,394,,,,,华南,tablet
fa626c1a-e122-41d3-897a-fb40aa624aee,2025-09-24 19:32:11,U00027,delete,data_export_3310.xlsx,xlsx,913197,success,396,,,,,华东,desktop
e153f382-8bba-4bfe-b451-8dc8b83b1894,2025-10-01 11:18:25,U02566,upload,spec_6232.docx,docx,72232,failed,706,,,,转换超时,华南,tablet
706d29c1-4608-4a25-9478-b25fa4c44275,2026-05-15 10:49:50,U00760,preview,page_2049.html,html,49246,success,105,,,,,华北,mobile
435d9df2-9bf6-410e-a172-61aa24ee7517,2025-08-15 10:08:04,U01583,delete,report_3545.pdf,pdf,3858472,success,73,,,,,华北,mobile
e4cd742a-b911-4b3e-abe6-98158c472957,2025-04-21 07:29:17,U03900,preview,report_4673.html,html,151572,success,1122,,,,,西北,desktop
0cb44fba-4665-4cb6-ad89-8bf6b04e6480,2025-11-07 09:04:26,U04799,upload,readme_6567.md,md,27717,success,1134,,,,,西南,desktop
f0863a70-2bef-4ecc-848f-e99a9c10e12f,2025-12-03 07:14:44,U00412,convert,presentation_6465.pdf,pdf,2786436,success,2125,pdf_to_png,pdf,png,,华东,tablet
1438ed08-f541-437f-bc21-b57c567f0e70,2025-04-12 13:39:57,U01693,download,thesis_7286.pdf,pdf,2267975,success,848,,,,,华北,desktop
0b32052a-6d3c-44e6-86cd-f6a5e29d6f6f,2026-03-21 19:23:53,U03945,upload,photo_5094.jpg,jpg,1847424,success,4612,,,,,华北,desktop
6855b75e-f423-43d8-bd7a-f715b547f441,2026-02-17 09:14:03,U01097,download,export_6330.csv,csv,113971,success,400,,,,,华南,mobile
4b905889-a7d3-425f-83f6-80ab1803c68f,2025-04-07 18:34:19,U01550,download,meeting_notes_7880.docx,docx,1384468,success,1761,,,,,西北,mobile
f9077005-e85c-4ef8-9220-1fa6609bca22,2026-02-08 01:21:28,U01691,preview,manual_4413.pdf,pdf,4386701,success,1279,,,,,东北,desktop
0350c5c5-bd05-4e02-a107-6e88b7e96708,2025-07-23 18:40:13,U01976,download,readme_8002.txt,txt,29421,success,334,,,,,华东,desktop
89aa5b80-5c1a-4a69-9c28-cdf4a1e8e075,2026-01-04 11:32:36,U04132,upload,contract_2388.pdf,pdf,3254449,success,4261,,,,,华东,desktop
b3c2a9fa-a577-4180-8234-d8b6a87e9967,2025-07-01 16:40:37,U02847,download,statistics_1669.xlsx,xlsx,510583,success,1369,,,,,华东,mobile
0bacad03-b111-42d6-aec8-5101ab8fdfdd,2025-03-09 14:24:08,U00738,upload,image_2071.jpg,jpg,88029,success,4274,,,,,华北,desktop
9bb78370-320c-496d-9ded-fbb232417419,2026-01-16 17:53:50,U00996,upload,diagram_5238.png,png,2485825,success,4684,,,,,华北,desktop
92b69b66-ba73-497f-bde2-d2846e952f26,2025-05-28 07:49:46,U01555,download,invoice_7942.pdf,pdf,4655094,success,315,,,,,华北,desktop
6d4b95ea-511f-4975-aa1c-68985a4df39e,2025-04-08 16:08:30,U01609,download,contract_3343.pdf,pdf,440703,success,977,,,,,华北,desktop
cd5bb388-82d3-4d40-8aaf-f0b13750fa83,2025-12-14 16:51:09,U03034,download,manual_7516.pdf,pdf,3279160,success,1072,,,,,西南,mobile
fc85c91f-7b57-459e-a2ff-a5932a276c48,2025-07-02 09:43:25,U04519,convert,presentation_1055.pdf,pdf,305248,success,27179,xlsx_to_pdf,xlsx,pdf,,华东,desktop
baf53f17-6624-4dc5-bb8e-932117ca3673,2025-06-19 22:15:33,U04077,convert,agreement_3607.docx,docx,152599,success,9173,jpg_to_png,jpg,png,,华北,desktop
3d1c3426-c562-44fd-b24e-2e5c238c42e7,2025-07-03 13:48:18,U00366,upload,backup_6538.zip,zip,15765053,success,339,,,,,西北,mobile
dabe4a01-a06b-422b-8cc7-6253b77a6b9d,2025-08-15 08:22:03,U03248,preview,report_9906.pdf,pdf,2278492,success,303,,,,,华北,mobile
5253760f-371b-4ec2-8b31-d7d0275c4d83,2025-08-16 14:17:42,U00365,upload,page_2952.html,html,443736,success,4787,,,,,西南,tablet
a02516e5-b750-4138-b93f-618cd4a68292,2026-02-25 10:57:21,U01096,convert,agreement_5192.docx,docx,1202051,success,16568,pdf_to_png,pdf,png,,华南,desktop
94c9a860-c1e5-4fbf-92f4-affc850f778b,2025-06-22 21:05:43,U02331,delete,pitch_3061.pptx,pptx,4218891,success,206,,,,,华中,mobile
5a6f51f8-66c6-4099-aed6-3767c23f41b2,2025-01-18 02:42:34,U01517,download,ui_design_2923.png,png,1661230,success,1426,,,,,华东,desktop
a5ae34cc-1a7b-4139-94c5-4dcb645a9bc6,2026-02-28 09:19:24,U03913,convert,budget_9643.xlsx,xlsx,2987946,success,29628,csv_to_xlsx,csv,xlsx,,西北,mobile
61ee5c4f-91a6-48bc-9815-e972368c8c79,2026-02-23 18:18:50,U04416,convert,slides_2585.pptx,pptx,3210633,success,16945,png_to_jpg,png,jpg,,西南,desktop
aad18986-d8bd-488f-bd2c-b22b6185e6bf,2025-08-14 05:59:10,U00984,download,statistics_8737.xlsx,xlsx,130880,success,517,,,,,华东,desktop
230d207a-fa56-4b5d-904d-cf377f154eb0,2025-01-11 18:52:50,U02747,download,agreement_4001.docx,docx,1131267,success,618,,,,,华东,desktop
6d643411-c50f-434b-94e9-f7fa0635eaf7,2025-08-14 10:18:26,U01473,delete,background_6161.jpg,jpg,984041,success,218,,,,,西南,desktop
78177532-bb97-4d0e-80fb-e563d119d1cf,2026-04-27 14:16:30,U04652,preview,image_3477.jpg,jpg,349717,success,1182,,,,,华南,tablet
c70249ce-5281-4f03-b0e5-ae1c0ac902fd,2025-06-06 10:52:57,U03217,delete,thesis_1705.pdf,pdf,2963939,success,349,,,,,华中,tablet
384b4f39-a1a5-4fa7-a26c-6801fc536bc0,2025-06-17 15:37:35,U03516,convert,logo_4835.png,png,1296417,success,15043,docx_to_pdf,docx,pdf,,华中,tablet
76500797-b15b-4c60-a11d-ffde798c5e35,2025-11-13 09:42:12,U00951,download,invoice_8117.pdf,pdf,4976910,success,1856,,,,,华北,desktop
be204ec3-f95d-4a86-bf40-467e50f8716b,2026-05-17 15:25:36,U03709,download,archive_4339.zip,zip,7064628,success,1477,,,,,华东,mobile
1516df66-1787-4797-8cb8-317bc7b2f737,2025-08-23 12:42:01,U00620,upload,presentation_2240.pdf,pdf,898524,success,2535,,,,,华南,desktop
42e4c1cf-a10d-4eed-b889-94daf58f0e9d,2026-03-22 12:36:38,U02380,upload,agreement_7351.docx,docx,177199,success,1341,,,,,华南,mobile
059d3d83-b9eb-471f-a551-6be9afaff2f9,2025-10-26 22:55:27,U02726,preview,scan_2251.jpg,jpg,1041306,success,141,,,,,华南,mobile
30422937-5a71-4260-8302-7a7dde6e62eb,2025-05-13 13:14:56,U00503,upload,form_3585.pdf,pdf,1886445,success,3906,,,,,华东,desktop
63a97d6d-e6f4-450d-ad80-4757a4ab890e,2026-01-10 02:18:03,U02701,upload,letter_3394.docx,docx,724071,success,2862,,,,,华北,mobile
99eb7d3f-bcc2-4530-bf81-3b5593ffea31,2025-10-12 11:24:31,U04382,upload,contract_4067.pdf,pdf,235301,success,422,,,,,华东,mobile
fe130dfa-1307-43de-beb5-4b16b6fc2664,2025-12-22 17:12:07,U02283,upload,report_7388.html,html,156324,success,3171,,,,,海外,desktop
eec6f449-6802-491f-908e-f68b815afb17,2026-04-22 00:18:15,U03767,delete,logo_6528.png,png,2925747,success,257,,,,,华东,desktop
93a71538-1e46-4cd0-9ee9-5638b7ba2f8e,2025-09-02 17:36:44,U04883,download,diagram_4645.png,png,1406703,success,1670,,,,,东北,desktop
6924cfdf-4051-4da7-8b8a-b464260a30a9,2025-10-06 10:42:38,U02863,convert,diagram_7644.png,png,2060390,success,12863,docx_to_pdf,docx,pdf,,东北,desktop
b0fde9e7-d66b-4418-b731-10d77c5fea44,2025-10-26 18:46:51,U04436,delete,export_6606.csv,csv,311299,success,93,,,,,华北,desktop
7ad39dfa-2d63-4137-bace-0cdf5ac2d380,2025-09-09 15:46:05,U00673,convert,agreement_1345.docx,docx,1357935,success,22687,csv_to_xlsx,csv,xlsx,,华南,mobile
337d7900-755c-4319-92ed-b8c03d41292e,2025-10-10 20:02:57,U04481,upload,image_1015.jpg,jpg,1519247,success,4768,,,,,华东,mobile
9b049022-a197-490a-a589-6462cd4ce29b,2025-03-06 15:24:23,U04881,convert,invoice_7647.pdf,pdf,1024578,success,18317,xlsx_to_pdf,xlsx,pdf,,西北,desktop
731f19a2-7688-4318-b18f-4af5a0dc1b61,2026-04-23 17:32:25,U03979,preview,screenshot_4685.png,png,198234,failed,841,,,,未知错误,东北,desktop
2ba575ff-eada-44ed-b0a2-8b89a3964862,2025-08-14 17:35:27,U03953,download,spec_1905.docx,docx,1597651,success,1841,,,,,华中,desktop
9d2e341f-e947-4bfd-92a0-3299835970ff,2026-01-26 08:42:17,U04372,delete,photo_4355.jpg,jpg,218371,success,294,,,,,华南,mobile
833e2a4e-3f2c-40a1-91df-b7557340f8e5,2026-01-24 08:45:41,U02104,upload,chart_6240.png,png,2937081,success,2562,,,,,华中,desktop
b8093fc2-e47d-404b-a83e-dbe80ae779ac,2025-03-18 14:17:26,U01806,download,report_7358.pdf,pdf,3046096,success,1558,,,,,华南,desktop
9b72550a-eb0a-4916-bd1e-997df34b07d4,2025-12-15 12:43:02,U01050,upload,changelog_1540.md,md,15488,success,4161,,,,,西南,desktop
7e5ab756-502c-4dc4-ae6d-74caf13e2e03,2026-05-18 05:38:20,U03792,convert,budget_9429.xlsx,xlsx,1821117,success,11609,docx_to_pdf,docx,pdf,,华东,mobile
9c584c68-98da-4497-8bd8-2b611a75e064,2026-04-26 07:53:50,U01131,download,statistics_5476.xlsx,xlsx,421798,success,1293,,,,,华南,mobile
e8a33982-b3f8-4170-8aac-885b0f5ab9b2,2026-05-22 02:42:13,U03946,delete,grades_3066.xlsx,xlsx,1601302,success,54,,,,,华中,desktop
34e411c0-dfb5-4b60-8d13-ccf3ea8eb7ed,2026-03-26 20:39:17,U02126,upload,form_5631.pdf,pdf,3224102,success,587,,,,,西南,desktop
6c6d336d-1849-4d8b-9cf5-1949b85e4a78,2025-05-09 14:17:44,U03288,download,letter_5919.docx,docx,691217,success,945,,,,,华北,desktop
76197666-8aac-4cbd-b0b1-0aa269b17a5a,2025-07-04 08:28:43,U03195,convert,letter_8147.docx,docx,1748136,success,6102,docx_to_pdf,docx,pdf,,西北,desktop
3e5f30e6-bc42-416d-8eb3-de1c6aa490b7,2025-08-19 10:20:36,U00607,upload,photo_7720.jpg,jpg,1741169,success,3085,,,,,东北,desktop
76f2a08c-c87d-4f02-a2f8-c59558e34af0,2026-02-27 13:37:54,U02984,preview,backup_3830.csv,csv,253144,success,1061,,,,,东北,desktop
61758321-c15c-498f-8dfd-60219dd41a82,2025-08-16 15:14:59,U03209,upload,notes_2198.txt,txt,31739,success,2502,,,,,华中,desktop
fde4563d-bd33-4c88-b7b8-5cbf4f2006d6,2025-11-06 10:26:20,U02394,download,contract_5046.pdf,pdf,2114683,failed,1839,,,,文件损坏无法解析,华东,desktop
871c586b-cb27-4293-8141-6ba0e33d8873,2026-01-29 15:37:39,U01609,upload,invoice_6462.pdf,pdf,360071,success,3894,,,,,东北,mobile
2aa212e3-84e8-45ab-a290-4bec48dd5bc2,2025-03-04 21:48:53,U01171,convert,photo_3220.jpg,jpg,1766252,success,20933,pdf_to_html,pdf,html,,华东,desktop
9d97719a-1254-4662-aef3-c047190e0e03,2025-08-16 10:16:19,U03218,download,thesis_4371.pdf,pdf,4959527,success,497,,,,,华南,tablet
ffe6e298-0a72-4f03-97de-d5161e7088b4,2025-03-22 17:14:39,U01925,preview,manual_7984.pdf,pdf,2564016,success,1326,,,,,华南,desktop
85b83083-b11c-45d9-9e75-8ba34f111ad4,2026-02-16 19:03:39,U00191,delete,form_8885.pdf,pdf,1598627,success,226,,,,,华北,desktop
ea7a1fa6-c0ea-4f54-af1f-916e34e528d1,2025-01-06 10:57:57,U03349,upload,proposal_2385.docx,docx,318994,success,3523,,,,,华南,mobile
d147cdb3-d913-4a26-8017-071e37980fc3,2025-06-01 13:50:20,U00938,convert,contract_3750.pdf,pdf,3965366,success,3983,xlsx_to_pdf,xlsx,pdf,,华东,mobile
68d6b814-97d0-4c79-9c52-142bb995a753,2025-05-07 05:05:32,U04407,convert,log_9673.txt,txt,73008,success,24558,jpg_to_png,jpg,png,,华北,mobile
b65983ae-8990-4073-80c5-79ab2ca6a10c,2025-03-06 08:27:58,U02688,upload,resume_7663.docx,docx,874779,success,3015,,,,,华东,tablet
1b9e6d2e-5d5c-4659-9077-4e246ab0b857,2025-08-24 23:24:31,U02042,convert,agreement_5004.docx,docx,1584378,success,10860,docx_to_pdf,docx,pdf,,华北,mobile
5116da3b-f78c-4343-aa77-7fe9fd77f7c9,2025-09-25 19:49:09,U04035,preview,manual_8308.pdf,pdf,523782,success,82,,,,,华北,mobile
8608489f-8330-4ac5-95b3-2e4d6a9c2265,2025-07-09 16:22:37,U00989,upload,agreement_2989.docx,docx,1292949,success,3519,,,,,华中,desktop
5f09f6e8-d944-498c-9f74-8e4bbf5a73e4,2025-04-27 11:21:55,U02328,upload,readme_6052.txt,txt,60914,success,347,,,,,华东,desktop
41f7f040-194b-4532-b6c3-36c62228d235,2026-02-14 10:37:37,U01323,delete,report_4021.pdf,pdf,609024,success,287,,,,,西北,desktop
a5be8674-2b49-442a-a93a-b3f5c0849168,2025-01-06 19:32:44,U03396,preview,demo_4736.pptx,pptx,2582990,success,1391,,,,,华南,mobile
9bd893ed-98da-4c91-af03-c00a141a97f4,2025-12-04 11:37:59,U02922,upload,financial_1132.xlsx,xlsx,1840132,success,2251,,,,,华东,desktop
fe950729-90b6-4de7-8ad8-65367c11489a,2026-02-28 09:16:44,U03743,upload,invoice_5724.pdf,pdf,528272,success,254,,,,,华北,tablet
30e4a467-26f7-4b48-a983-f4397ee5c1aa,2025-09-23 14:21:41,U02367,upload,dataset_3644.csv,csv,182344,success,3998,,,,,华北,desktop
92da41b1-f5bb-4794-bd72-10ed46bf029e,2026-02-27 07:01:43,U04162,download,financial_3793.xlsx,xlsx,2606169,success,1138,,,,,华东,desktop
6ccacbf9-ceb8-4506-b8fe-f36170f7368c,2025-06-16 08:21:03,U04214,download,inventory_8470.xlsx,xlsx,2392642,success,1144,,,,,华南,desktop
24579552-2ce3-46e6-ba68-e071494eba17,2025-12-30 17:44:01,U03009,download,spec_2103.docx,docx,1145489,success,444,,,,,华南,mobile
645d3595-fa19-4e6e-8c1a-6fd8c646e8cf,2025-02-05 14:20:37,U00462,download,contract_9981.pdf,pdf,2684656,success,1773,,,,,华北,desktop
2b5f4e0c-481f-4f1e-8309-9c1c74eedf4c,2025-01-11 12:43:47,U02797,delete,resume_3263.docx,docx,1805058,success,150,,,,,西北,desktop
a7a149b8-7567-47a5-9a2e-6c9e5b7b1008,2025-03-15 11:55:19,U00152,upload,backup_8521.csv,csv,342462,success,744,,,,,华中,mobile
868b0853-1e9d-4672-adb3-76eec94a0fca,2025-10-30 10:43:25,U00481,upload,manual_5272.pdf,pdf,1241726,success,2119,,,,,华东,tablet
9257ddf7-a1e0-463e-8e68-72080e86eee3,2025-05-12 10:57:42,U00834,convert,diagram_9726.png,png,1659704,success,11912,docx_to_pdf,docx,pdf,,华北,mobile
2a68555f-be61-4ff4-9384-c8cf082b95f5,2026-02-11 14:40:40,U02320,convert,letter_2824.docx,docx,917417,success,6077,xlsx_to_pdf,xlsx,pdf,,华南,desktop
7b6a14be-17d5-43fa-89ed-f6637b794021,2025-03-11 11:56:03,U02712,preview,photo_7979.jpg,jpg,532051,success,1300,,,,,西北,mobile
e4533f10-ee6e-42dd-99b2-559bf5c94258,2025-01-06 10:48:03,U03624,preview,logo_2060.png,png,1059900,failed,1127,,,,并发限制,华北,mobile
5169a797-1c81-413a-880f-c26412fe4058,2025-05-29 06:08:35,U03029,upload,export_5253.csv,csv,684160,success,2436,,,,,华北,desktop
f51b7a70-2f45-4946-b0bb-2493a20edf07,2025-02-16 11:46:23,U00338,convert,contract_2640.pdf,pdf,1769332,success,26594,docx_to_pdf,docx,pdf,,华中,desktop
55aebb2b-cd9a-4091-b832-03950f85928a,2025-10-25 13:49:04,U03647,upload,agreement_4705.docx,docx,146561,success,2958,,,,,港澳台,desktop
af9793ce-5334-42fc-830d-f293b43513d6,2026-02-28 08:26:11,U02436,delete,form_5217.pdf,pdf,1182270,success,303,,,,,华南,desktop
400ab929-02b1-4210-9165-43e082b056d4,2025-01-01 17:05:21,U00555,download,grades_6646.xlsx,xlsx,314073,success,1066,,,,,华南,desktop
4f8502b5-a146-4bb4-a3dc-715103c190d3,2025-12-01 14:27:22,U01724,convert,slides_4480.pptx,pptx,391230,success,20417,pdf_to_png,pdf,png,,华南,mobile
c85a03c9-87bb-480a-b514-983c0f56ad3a,2025-05-05 14:46:51,U03057,delete,resume_4799.docx,docx,931863,success,276,,,,,华北,desktop
c8ffa120-9caf-4e92-828d-722a34d756ad,2026-04-23 13:52:36,U01875,delete,background_1881.jpg,jpg,1711456,failed,93,,,,文件格式不支持,东北,mobile
06dcad9c-e868-4373-b5fe-97f970497ac1,2025-10-06 08:30:45,U00929,convert,statistics_6067.xlsx,xlsx,1302882,success,16255,docx_to_pdf,docx,pdf,,华东,desktop
375579a3-cb15-48ef-a0ce-e489281ee167,2025-12-16 19:02:01,U01973,preview,log_9806.txt,txt,169159,success,1151,,,,,西南,mobile
ec0383ec-53d2-417a-898f-298a96ffa814,2025-01-08 03:47:30,U04503,upload,proposal_7293.docx,docx,177575,success,4852,,,,,华南,desktop
070a899b-e96d-448d-b35b-298322d3f99f,2025-03-10 00:53:46,U03706,convert,scan_8429.jpg,jpg,1777378,success,9669,xlsx_to_pdf,xlsx,pdf,,港澳台,desktop
702c7296-5b5d-481b-87f1-45cdc27af842,2025-11-08 13:19:15,U02154,preview,image_9996.jpg,jpg,210328,success,538,,,,,东北,mobile
3f735163-31fd-4a03-b036-f3c0f79be527,2025-05-20 10:46:24,U04513,convert,letter_2697.docx,docx,176541,failed,7374,pdf_to_pdf,pdf,pdf,文件格式不支持,西南,mobile
b8e33f74-a1e8-4750-92ee-a7fadc33440e,2025-01-26 16:45:43,U03328,convert,proposal_4892.docx,docx,957140,success,5940,pdf_to_pdf,pdf,pdf,,东北,mobile
8a349665-4931-41ac-8376-64ed397bea67,2025-08-22 11:10:12,U00528,convert,export_6965.csv,csv,226880,success,29411,xlsx_to_pdf,xlsx,pdf,,华东,desktop
ce167fef-f242-4deb-9d87-b72e92e3a96b,2025-11-30 08:22:50,U03866,convert,dataset_5003.csv,csv,118097,success,21600,pdf_to_png,pdf,png,,华东,mobile
d51dcfbd-a7f2-4b79-846b-19dd97075702,2026-03-30 11:17:32,U02116,download,meeting_notes_6604.docx,docx,369425,success,622,,,,,华北,mobile
db49acae-0abc-47fb-9255-5443dbf9c5fc,2026-03-12 05:32:37,U02713,upload,meeting_notes_2691.docx,docx,912726,success,3981,,,,,华南,tablet
ec55bda3-c4d0-49c0-a51b-45a03d315de9,2025-05-15 19:20:01,U02673,upload,letter_7331.docx,docx,1213209,success,2936,,,,,华北,tablet
d1055e4e-63dd-4cee-bc2e-088c4184e409,2025-02-19 08:25:27,U04942,upload,budget_7666.xlsx,xlsx,2330322,success,2739,,,,,华北,desktop
1e0c4812-7918-45a8-a2ce-2a58438f99ed,2026-05-23 16:01:29,U03490,download,thesis_5678.pdf,pdf,2888403,success,1627,,,,,华东,desktop
8052f4ff-894d-446d-9538-e07b4a4c21e3,2025-04-02 13:48:34,U01531,convert,dataset_2172.csv,csv,682679,success,6736,pdf_to_png,pdf,png,,华东,tablet
bc164fbb-7ddd-46ee-8a4c-25d0aff97046,2025-10-03 08:18:11,U01991,convert,dataset_5110.csv,csv,599065,success,11196,jpg_to_png,jpg,png,,华南,tablet
3a825a01-4727-4948-b226-52fe2c9cbbca,2025-04-09 18:29:31,U01458,download,log_9668.txt,txt,133722,failed,1904,,,,未知错误,华南,tablet
9bb5a8f2-956e-49f0-b8c6-7fb30570c671,2025-07-25 09:13:05,U01835,upload,contract_8360.pdf,pdf,3129353,success,666,,,,,华东,mobile
9cc9a8fb-a3d9-4148-b1e9-d76ef359c962,2026-02-18 10:32:43,U02115,convert,presentation_2576.pdf,pdf,1688434,success,16780,docx_to_pdf,docx,pdf,,西北,desktop
30624589-a286-4e10-92d1-a3fb1744941f,2026-05-13 19:22:33,U01368,upload,thesis_4334.pdf,pdf,2319737,success,2919,,,,,华东,mobile
44fd594b-c0f7-41ae-a08b-61a6485f7ef6,2026-02-04 11:01:53,U00361,convert,demo_7866.pptx,pptx,3988867,success,22338,png_to_jpg,png,jpg,,华东,mobile
cc74c885-ba34-4a44-8076-071d875317fc,2025-04-02 06:55:26,U03831,upload,logo_1849.png,png,2843951,failed,3801,,,,并发限制,华北,desktop
05b21210-d5d2-49c3-8aeb-6f70dbf10e2a,2026-02-20 10:32:20,U04394,delete,log_7099.txt,txt,45442,success,429,,,,,华中,desktop
22043c4d-7ac8-4048-ab8c-b34387c0b563,2026-03-02 16:16:48,U03276,preview,ui_design_9998.png,png,134118,success,388,,,,,华东,mobile
42e8f6ac-c622-4f8d-875b-7d24eca5398c,2026-01-28 07:00:11,U02985,upload,grades_5014.xlsx,xlsx,1631714,success,2266,,,,,西南,desktop
53431dc9-3766-4114-93fb-1a00c72b20f5,2025-01-31 10:25:15,U01376,download,form_7434.pdf,pdf,1891223,success,1969,,,,,华东,mobile
f9dd3360-b2fc-4ec3-bc12-87ad1d6f4bcd,2025-05-06 15:58:33,U02764,upload,archive_3312.zip,zip,14729427,success,3702,,,,,华中,desktop
f9cf10f4-e17c-4d63-a8f5-02b7fa8a007b,2025-05-06 13:44:55,U02605,upload,manual_5321.pdf,pdf,499064,success,1157,,,,,海外,desktop
f24b75d3-6150-4d99-80a4-b08fe38cbd18,2025-06-11 10:36:16,U02191,upload,financial_2578.xlsx,xlsx,249646,success,4830,,,,,华南,mobile
7774f91b-9e4b-47c3-b5c0-dd3e5ce4ab2e,2025-02-28 10:41:03,U02102,upload,invoice_3113.pdf,pdf,1685021,success,3429,,,,,港澳台,desktop
377edb0b-18be-403d-8178-6fd33bdd0517,2025-09-16 12:37:13,U02676,upload,spec_8733.docx,docx,928678,success,3577,,,,,华南,desktop
ddc3ff54-7bf7-429a-bd79-72ea8ff5f107,2025-05-25 13:55:53,U04563,download,thesis_8545.pdf,pdf,1080181,success,1554,,,,,华南,mobile
55c1f48a-3c93-491e-84f6-5113fc257777,2025-03-29 16:18:15,U01703,upload,diagram_3298.png,png,2075859,success,1895,,,,,西南,desktop
1ad8a09b-0b9d-4460-9998-800d1540d62d,2026-04-11 02:55:02,U00893,preview,resume_1481.docx,docx,486001,success,885,,,,,西南,mobile
927c7a3c-71f2-4c2e-8f96-7e809957356b,2025-09-24 07:24:30,U00147,preview,scan_7936.jpg,jpg,1790650,success,366,,,,,华中,desktop
2ac8d46e-abcf-4b3d-83ad-f2892c7087fc,2025-02-19 13:50:45,U03709,upload,budget_6395.xlsx,xlsx,56704,success,2249,,,,,西南,desktop
a4d276b6-5478-4c5d-9003-0d11deb084e1,2025-09-20 07:50:50,U00601,convert,meeting_notes_2305.docx,docx,1078333,success,18306,svg_to_png,svg,png,,华东,desktop
671abf2f-e278-4164-96dd-453579893140,2025-07-16 14:08:12,U00538,convert,api_4469.md,md,34950,failed,564,pptx_to_pdf,pptx,pdf,权限不足,东北,desktop
488dbcdb-9c5f-491c-93cb-ce57d16c5f96,2025-06-01 18:33:27,U02732,convert,changelog_7640.md,md,82414,success,10507,jpg_to_png,jpg,png,,东北,desktop
0cf80913-02d8-4591-8d46-8755a6e3a701,2025-04-21 07:08:57,U00569,download,diagram_6630.png,png,2384480,success,314,,,,,华北,desktop
1d4a1e06-4218-4e95-88e6-fb6db86f2b9e,2025-04-13 04:00:30,U01637,preview,thesis_3097.pdf,pdf,3143348,success,1107,,,,,港澳台,desktop
e820140e-81ef-4774-bcce-e5134d209a46,2026-05-16 12:33:24,U02044,convert,spec_3864.docx,docx,1548906,success,8023,pdf_to_html,pdf,html,,华南,mobile
cd33f996-8e3f-47af-86a7-84ecc7c53e1f,2025-07-12 09:56:12,U01451,preview,invoice_7521.pdf,pdf,2072929,success,786,,,,,华北,tablet
43f67eac-0a60-473c-900c-85a0e9b286a4,2026-01-02 13:41:35,U04547,convert,background_4973.jpg,jpg,1198953,success,17316,jpg_to_png,jpg,png,,西南,desktop
267666ac-8982-41fe-be99-95fc0598b33d,2026-03-04 16:27:50,U01038,upload,chart_4310.png,png,1268458,success,4528,,,,,西南,mobile
7a3e539c-5bc8-4f66-afbf-9991345fccd2,2025-03-19 21:56:56,U03731,convert,contract_7373.pdf,pdf,139985,success,16419,pdf_to_html,pdf,html,,华东,tablet
44ae116b-ef83-4579-a3b1-d06c90d48258,2025-02-28 10:08:09,U04201,upload,resume_3866.docx,docx,1067696,success,1693,,,,,华南,tablet
11001968-3661-4006-a2a7-efddf2ff039b,2026-02-24 21:13:42,U02679,upload,log_3845.txt,txt,152819,success,4954,,,,,华东,desktop
ac62e593-fed3-4e56-8de3-62a0aab41333,2025-10-17 10:47:28,U03138,upload,readme_4736.md,md,80896,success,1129,,,,,东北,desktop
3626f34e-8690-4cce-8331-e5040f2f0af0,2025-03-16 17:52:20,U04345,upload,scan_2757.jpg,jpg,1725399,success,2284,,,,,华东,desktop
64cda530-2ffe-4b56-b754-a571eab522c7,2026-03-22 14:00:06,U01524,upload,manual_4666.pdf,pdf,2913433,success,1775,,,,,华北,desktop
31cf0927-0a2d-4f9f-b23b-5cb2c638c695,2026-03-12 13:42:00,U04512,preview,meeting_notes_2307.docx,docx,1298153,success,324,,,,,华东,desktop
f4d39567-46db-4fd5-aebd-ed0fbc3fdf40,2025-12-29 19:19:36,U01479,convert,image_2908.jpg,jpg,1779420,success,12213,docx_to_pdf,docx,pdf,,华南,desktop
7c2944e4-f5f1-410c-897e-3a08e3d7501b,2025-04-07 10:53:02,U04781,preview,log_4918.txt,txt,185227,success,1100,,,,,华东,desktop
67935d4f-f022-4d2e-93a2-f191e5b4e6df,2026-01-17 08:05:22,U03103,preview,backup_8227.csv,csv,546040,success,683,,,,,东北,desktop
46dc0fbe-3a3a-4ed0-812e-028e0ce62cd0,2026-05-16 22:12:16,U01930,upload,manual_3111.pdf,pdf,2052039,success,1027,,,,,西南,mobile
9bffc73b-e350-48b4-9fb4-ba09e89ac2fd,2026-03-23 05:11:49,U00273,upload,meeting_notes_2099.docx,docx,156638,success,2705,,,,,华东,tablet
