user_id,event_time,event_type,page_url,session_id,duration_sec,device_type,browser,region,is_new_user,referrer_source,is_converted
U0018221,2025-01-10 05:52:10,page_view,/search,fd187fc4,375,tablet,Edge,西北,0,邮件营销,0
U0018222,2024-06-10 05:36:36,page_view,/search,bdb010d7,40,mobile,Edge,华北,0,direct,0
U0018223,2024-11-02 23:07:09,logout,/category/electronics,7667b446,459,mobile,QQ Browser,华东,0,社交媒体,0
U0018224,2024-11-15 17:18:12,page_view,/home,b4d6d410,434,mobile,Chrome,西北,0,社交媒体,0
U0018225,2024-09-06 22:52:21,search,/category/clothing,904bddc9,187,desktop,Edge,华南,0,外部链接,0
U0018226,2025-04-28 03:29:45,purchase,/search,bece8166,146,desktop,Safari,华南,1,搜索引擎,1
U0018227,2024-10-29 08:16:14,logout,/search,d98ecfc4,275,desktop,QQ Browser,华东,1,外部链接,0
U0018228,2024-09-15 08:05:42,click,/category/clothing,64e01493,446,mobile,Firefox,西北,0,direct,0
U0018229,2025-02-20 17:33:24,logout,/home,6211a1ef,352,mobile,Safari,华中,0,邮件营销,0
U0018230,2025-02-06 05:11:13,purchase,/promotions,7590cf1d,596,mobile,QQ Browser,华南,0,社交媒体,1
U0018231,2025-01-14 14:23:13,add_to_cart,/products,42cc39d0,528,mobile,Firefox,东北,1,邮件营销,0
U0018232,2025-05-09 18:11:46,add_to_cart,/profile,2931cb59,190,mobile,Edge,华南,0,广告投放,0
U0018233,2024-09-17 00:34:11,page_view,/category/food,3143c3a7,63,tablet,Safari,华中,0,邮件营销,0
U0018234,2025-04-23 14:18:54,click,/profile,139896a6,132,mobile,Safari,东北,1,外部链接,0
U0018235,2024-08-28 04:18:44,add_to_cart,/product/367,,124,desktop,Firefox,东北,0,社交媒体,0
U0018236,2025-02-28 01:51:09,click,/home,,35,tablet,Chrome,西南,0,direct,0
U0018237,2025-04-07 16:41:29,click,/category/food,,253,desktop,QQ Browser,东北,0,广告投放,0
U0018238,2025-04-07 20:56:35,logout,/orders,f92578ac,542,desktop,Edge,华东,1,广告投放,0
U0018239,2024-07-12 03:50:43,click,/cart,41cf2cc2,531,tablet,Safari,华东,0,direct,0
U0018240,,search,/orders,5cc12e3c,347,desktop,Safari,华东,0,direct,0
U0018241,2025-01-15 03:52:54,purchase,/products,bc9fe3e4,198,desktop,Firefox,西南,0,外部链接,1
U0018242,2025-01-17 17:18:09,search,/orders,ac07c13d,449,desktop,QQ Browser,东北,1,邮件营销,0
U0018243,2024-10-31 08:49:17,purchase,/promotions,b9b8b57c,478,mobile,Chrome,西南,0,direct,1
U0018244,2024-06-16 23:50:23,purchase,/products,df1b4e45,234,desktop,Safari,西北,0,广告投放,1
U0018245,2025-05-06 09:43:50,search,/promotions,85d6b45b,163,mobile,Firefox,西南,1,邮件营销,0
U0018246,2024-11-05 23:42:04,click,/category/clothing,867211a5,571,desktop,Chrome,华南,1,direct,0
U0018247,2024-11-17 14:25:10,click,/profile,4ddcb144,277,desktop,Safari,华东,1,邮件营销,0
U0018248,2025-05-15 19:33:26,click,/promotions,86bf4c17,467,tablet,Chrome,华中,0,邮件营销,0
U0018249,,page_view,/checkout,63b25424,29,desktop,QQ Browser,东北,0,外部链接,0
U0018250,2025-05-22 00:50:29,search,/category/food,e70eeeda,491,desktop,Edge,西南,0,社交媒体,0
U0018251,2024-06-18 11:41:39,click,/checkout,a5658aec,175,mobile,QQ Browser,东北,1,邮件营销,0
U0018252,2024-10-17 23:46:30,add_to_cart,/home,b5eb00ef,10,tablet,QQ Browser,东北,0,搜索引擎,0
U0018253,2024-12-19 00:37:57,search,/category/clothing,8422debf,570,mobile,Edge,华南,0,邮件营销,0
U0018254,2024-08-09 21:26:10,search,/profile,42084f8e,57,desktop,Edge,华南,0,外部链接,0
U0018255,,search,/category/food,e907db72,469,desktop,Firefox,华北,0,广告投放,0
U0018256,2025-02-02 04:45:18,click,/cart,e1d505bd,23,mobile,Firefox,东北,0,direct,0
U0018257,2024-12-14 05:36:32,page_view,/checkout,2a574dc5,350,mobile,Edge,西南,0,direct,0
U0018258,2025-05-04 07:14:02,add_to_cart,/orders,2665ef37,498,mobile,QQ Browser,华南,0,,0
U0018259,2024-08-17 15:51:05,search,/profile,a751c9e2,566,mobile,QQ Browser,东北,1,广告投放,0
U0018260,2024-07-02 23:14:32,purchase,/cart,,15,mobile,Safari,东北,1,广告投放,1
U0018261,2024-09-15 22:32:46,add_to_cart,/search,6a6f597d,136,mobile,QQ Browser,西南,0,搜索引擎,0
U0018262,2024-12-19 23:02:39,page_view,/category/clothing,4c06af2e,481,mobile,QQ Browser,华南,0,外部链接,0
U0018263,2024-11-25 23:05:07,page_view,/home,d130f581,479,desktop,Chrome,西北,1,广告投放,0
U0018264,2024-10-17 16:29:14,add_to_cart,/cart,984bb249,155,desktop,Firefox,华中,0,广告投放,0
U0018265,2024-11-20 20:16:25,page_view,/checkout,d3473e48,449,desktop,Edge,华中,0,外部链接,0
U0018266,2024-08-22 15:52:54,page_view,/category/electronics,ae156190,393,mobile,Safari,东北,0,外部链接,0
U0018267,2024-06-10 20:48:01,purchase,/products,1f94562e,358,mobile,Chrome,华南,0,邮件营销,1
U0018268,2024-10-09 13:39:43,search,/product/63,e4d2ffff,113,desktop,QQ Browser,华东,0,邮件营销,0
U0018269,2024-08-24 09:15:54,click,/orders,5bd3d9c2,354,mobile,Chrome,东北,0,社交媒体,0
U0018270,2024-08-08 22:17:18,page_view,/search,919a100b,246,mobile,Safari,华南,0,外部链接,0
U0018271,2024-12-06 03:06:55,click,/profile,7e46d6db,553,desktop,Safari,西北,0,,0
U0018272,2024-07-19 16:02:51,add_to_cart,/search,379f9ade,491,tablet,Firefox,西北,1,搜索引擎,0
U0018273,2024-11-23 05:08:57,click,/search,d060a8e3,445,desktop,QQ Browser,西南,1,搜索引擎,0
U0018274,2024-10-23 02:05:53,add_to_cart,/category/food,90d81e06,131,mobile,QQ Browser,西南,0,邮件营销,0
U0018275,2024-10-23 13:31:25,click,/category/food,d5722ae6,488,mobile,QQ Browser,华中,0,社交媒体,0
U0018276,2024-08-30 07:49:41,purchase,/category/electronics,3d5ef267,333,mobile,Edge,西南,1,社交媒体,1
U0018277,2025-05-24 00:07:57,logout,/category/electronics,20befb7a,239,tablet,Safari,华中,1,邮件营销,0
U0018278,2025-03-21 14:37:00,search,/category/food,bce5ad67,91,desktop,Safari,华中,1,direct,0
U0018279,,search,/products,281b538a,435,mobile,Chrome,华南,0,搜索引擎,0
U0018280,,page_view,/category/clothing,,504,desktop,Chrome,华北,1,外部链接,0
U0018281,2024-12-18 20:22:01,click,/cart,cb0bf607,381,mobile,Firefox,西南,1,搜索引擎,0
U0018282,2024-12-12 18:23:28,purchase,/orders,9a5e3eb0,94,mobile,QQ Browser,东北,0,,1
U0018283,2024-12-27 13:27:20,purchase,/products,be73d97a,199,desktop,Firefox,西北,0,社交媒体,1
U0018284,2024-08-24 16:33:12,page_view,/category/food,f0912b18,326,mobile,Firefox,西北,1,搜索引擎,0
U0018285,2024-08-26 23:16:32,logout,/promotions,dd9d72e6,480,desktop,Edge,华南,0,direct,0
U0018286,2024-07-14 14:34:31,click,/profile,98d63946,191,mobile,Firefox,华北,0,外部链接,0
U0018287,2024-12-10 05:17:41,purchase,/orders,69769d6d,106,desktop,QQ Browser,华南,0,搜索引擎,1
U0018288,2024-08-09 20:50:07,search,/orders,df38c733,175,desktop,Chrome,华东,0,direct,0
U0018289,2024-12-21 14:53:10,search,/category/clothing,,64,mobile,Safari,东北,1,邮件营销,0
U0018290,2024-12-31 21:06:45,page_view,/orders,3b5099b8,16,desktop,Safari,华南,0,direct,0
U0018291,2024-09-19 06:30:22,search,/profile,b2617b4d,118,mobile,Safari,西北,0,外部链接,0
U0018292,2025-03-24 10:18:21,search,/product/131,d963560b,509,mobile,Safari,东北,0,搜索引擎,0
U0018293,2024-06-29 15:29:28,click,/products,e1390988,346,desktop,Firefox,华中,0,direct,0
U0018294,2024-07-11 11:37:39,logout,/home,18933e0a,353,desktop,QQ Browser,华北,1,搜索引擎,0
U0018295,2025-02-25 02:56:58,page_view,/category/food,062df7d6,4,mobile,QQ Browser,西南,0,搜索引擎,0
U0018296,2025-01-16 01:40:45,purchase,/search,f3b58993,526,mobile,Edge,华东,1,广告投放,1
U0018297,2024-09-15 14:29:43,search,/category/clothing,c8450f7c,591,tablet,Firefox,华北,0,广告投放,0
U0018298,2024-12-14 19:48:06,click,/profile,14661051,498,desktop,Firefox,西北,1,邮件营销,0
U0018299,2024-11-05 23:38:23,add_to_cart,/products,8d74a424,489,tablet,Edge,东北,0,社交媒体,0
U0018300,2024-09-02 16:38:50,page_view,/promotions,79523a9c,408,mobile,QQ Browser,华中,1,广告投放,0
U0018301,2025-04-07 09:59:53,click,/home,,572,desktop,QQ Browser,西北,0,direct,0
U0018302,2025-04-08 12:59:01,search,/profile,,328,tablet,Edge,西南,1,搜索引擎,0
U0018303,2024-06-24 23:17:56,add_to_cart,/product/230,5f19a5e5,198,desktop,QQ Browser,西南,1,广告投放,0
U0018304,2024-09-04 05:32:22,click,/promotions,7726bb9d,143,desktop,Firefox,华中,0,外部链接,0
U0018305,2024-11-22 07:29:11,search,/category/electronics,bdda65bf,256,mobile,Edge,华北,0,社交媒体,0
U0018306,2025-04-14 20:43:06,logout,/product/490,8faa1f17,527,desktop,Chrome,华中,0,邮件营销,0
U0018307,2025-02-24 06:32:45,search,/profile,878e76b9,156,desktop,QQ Browser,华北,1,,0
U0018308,2025-05-02 03:58:35,page_view,/search,667bb08d,355,tablet,Firefox,华东,0,搜索引擎,0
U0018309,2024-12-26 09:29:12,logout,/category/food,20dca1f4,168,mobile,Firefox,华东,0,direct,0
U0018310,2024-07-24 13:40:37,add_to_cart,/products,8b53ac4f,276,mobile,Edge,华东,0,搜索引擎,0
U0018311,2024-10-29 13:43:15,click,/cart,66769b35,39,desktop,,东北,0,,0
U0018312,2024-08-20 15:34:32,add_to_cart,/promotions,61d950d0,143,tablet,QQ Browser,华中,1,社交媒体,0
U0018313,2025-04-03 15:52:11,page_view,/products,fc819bc1,472,desktop,Edge,华东,0,外部链接,0
U0018314,2025-02-09 09:40:37,add_to_cart,/category/electronics,7db89286,387,desktop,Firefox,华中,0,社交媒体,0
U0018315,2024-12-12 16:47:55,logout,/home,d12a761a,289,mobile,Edge,西南,0,direct,0
U0018316,2025-05-27 11:18:20,logout,/category/clothing,04ea4ec8,457,mobile,Firefox,东北,0,社交媒体,0
U0018317,2024-10-12 02:21:01,purchase,/category/clothing,88f4f2d2,212,tablet,Chrome,西北,1,搜索引擎,1
U0018318,2024-11-23 14:47:56,search,/home,49c80569,358,desktop,Chrome,华南,0,direct,0
U0018319,2024-10-10 16:39:31,click,/category/clothing,29134ecd,237,mobile,Safari,西北,0,direct,0
U0018320,2024-12-14 20:16:48,add_to_cart,/product/182,ed4a9c10,105,tablet,Safari,华中,0,搜索引擎,0
U0018321,2024-09-30 06:00:45,logout,/checkout,860e1189,501,mobile,Chrome,西南,0,外部链接,0
U0018322,2025-03-18 16:53:25,logout,/category/clothing,b88e69b2,402,desktop,,华中,0,外部链接,0
U0018323,2025-01-21 18:37:25,click,/category/food,b334148f,64,mobile,Chrome,华东,0,广告投放,0
U0018324,2024-08-21 19:44:20,purchase,/profile,0ab1ffa6,342,mobile,Firefox,华中,0,搜索引擎,1
U0018325,2024-12-24 15:55:07,click,/checkout,2b73894e,231,desktop,Safari,华南,0,外部链接,0
U0018326,2024-07-25 20:02:23,logout,/category/food,7430ab33,240,desktop,QQ Browser,东北,0,广告投放,0
U0018327,2025-04-29 01:51:58,logout,/checkout,b6f9d788,164,desktop,QQ Browser,华东,0,社交媒体,0
U0018328,2025-03-23 10:53:18,page_view,/orders,,48,tablet,Edge,东北,0,广告投放,0
U0018329,2025-04-06 09:04:05,add_to_cart,/checkout,7abbcb41,274,desktop,Chrome,华东,0,外部链接,0
U0018330,2025-02-01 19:05:21,search,/search,b26fbbeb,269,tablet,QQ Browser,华北,0,广告投放,0
U0018331,2024-06-27 11:07:05,click,/promotions,f70fc535,11,desktop,Chrome,西北,1,外部链接,0
U0018332,2025-04-08 21:17:30,purchase,/cart,ed78fbb3,216,mobile,Firefox,华东,0,direct,1
U0018333,,add_to_cart,/profile,9e4345fb,214,mobile,QQ Browser,西北,0,社交媒体,0
U0018334,2024-07-14 02:20:51,page_view,/products,1aaa067e,589,mobile,Chrome,东北,0,direct,0
U0018335,2024-11-01 14:54:58,search,/checkout,a3e0ff7d,362,tablet,Edge,西南,0,社交媒体,0
U0018336,2025-02-21 22:17:55,search,/category/clothing,f52272e4,421,mobile,Chrome,华中,0,搜索引擎,0
U0018337,2025-01-17 11:19:31,page_view,/profile,e25da212,77,mobile,Safari,华北,1,社交媒体,0
U0018338,2025-02-05 05:02:08,page_view,/category/electronics,5fd84fb3,210,mobile,,华东,1,广告投放,0
U0018339,2024-11-30 08:26:41,logout,/category/food,d7a1a5ab,257,mobile,Edge,华中,0,广告投放,0
U0018340,2024-12-25 13:54:07,click,/category/clothing,f1e4b7f8,364,desktop,QQ Browser,华北,1,社交媒体,0
U0018341,2024-08-26 13:02:51,add_to_cart,/cart,0aaff065,110,mobile,Safari,华中,0,外部链接,0
U0018342,2025-03-11 08:20:31,logout,/search,ac097b19,100,mobile,QQ Browser,西南,0,搜索引擎,0
U0018343,2024-09-02 19:17:13,search,/profile,3265a80c,553,mobile,QQ Browser,东北,0,外部链接,0
U0018344,2025-05-19 03:04:33,click,/profile,f5675cb5,384,mobile,Chrome,华北,0,外部链接,0
U0018345,2024-12-31 06:50:15,add_to_cart,/promotions,cfbe8c78,348,mobile,Firefox,华东,0,广告投放,0
U0018346,2024-08-07 08:15:34,click,/orders,1f2e7884,371,mobile,QQ Browser,华北,1,社交媒体,0
U0018347,2025-02-19 02:27:23,logout,/category/food,19f233c8,387,desktop,QQ Browser,华东,0,搜索引擎,0
U0018348,2024-06-15 21:31:13,search,/checkout,22040e3d,307,mobile,Edge,华南,0,邮件营销,0
U0018349,2024-06-24 03:20:14,logout,/category/clothing,285474ec,523,mobile,Safari,华南,0,社交媒体,0
U0018350,2025-05-11 19:16:01,page_view,/category/food,66c2808a,599,mobile,Firefox,西南,0,direct,0
U0018351,2024-06-24 06:29:43,purchase,/category/electronics,69721361,60,mobile,Safari,华中,1,搜索引擎,1
U0018352,2025-02-01 21:03:26,purchase,/checkout,705be06b,580,desktop,QQ Browser,东北,0,,1
U0018353,2024-12-16 07:32:02,click,/products,21fbaf90,428,mobile,Firefox,华东,1,外部链接,0
U0018354,2025-01-10 23:21:53,search,/cart,7816aa7c,554,mobile,Firefox,华南,1,外部链接,0
U0018355,2025-05-30 23:47:16,click,/home,e521c580,588,mobile,Edge,华北,0,direct,0
U0018356,2024-11-29 19:35:12,search,/products,aa6cfb82,145,desktop,Firefox,西北,0,外部链接,0
U0018357,2024-12-21 16:35:11,purchase,/cart,b2992c84,435,mobile,QQ Browser,华中,1,,1
U0018358,2025-05-02 05:45:47,purchase,/home,63467d00,60,desktop,Firefox,华中,0,外部链接,1
U0018359,2024-11-21 19:46:53,click,/orders,2b629b99,268,mobile,QQ Browser,华东,0,,0
U0018360,2024-08-02 12:22:24,add_to_cart,/search,765a0ff8,430,mobile,QQ Browser,华中,0,外部链接,0
U0018361,2025-01-28 15:29:23,click,/product/443,b50f3a8f,516,mobile,Safari,华北,0,搜索引擎,0
U0018362,2024-06-26 18:51:38,search,/checkout,16998287,208,desktop,Chrome,华南,0,邮件营销,0
U0018363,2025-04-25 00:48:28,logout,/search,47fbaef7,83,desktop,Chrome,西北,1,邮件营销,0
U0018364,2024-10-15 11:57:05,page_view,/cart,6ccaba46,544,desktop,Edge,华中,0,广告投放,0
U0018365,2024-08-27 07:22:36,page_view,/promotions,0a245c4d,486,tablet,Edge,华北,0,广告投放,0
U0018366,2025-05-31 16:01:34,page_view,/checkout,6150d567,472,desktop,Chrome,华东,1,社交媒体,0
U0018367,2025-01-18 08:52:00,add_to_cart,/products,8181673d,515,mobile,Safari,华南,0,广告投放,0
U0018368,2024-06-04 11:31:25,search,/products,,537,desktop,Chrome,华中,1,外部链接,0
U0018369,2025-01-02 12:49:23,search,/search,c07d3dcc,453,mobile,Edge,华南,1,direct,0
U0018370,,click,/category/electronics,0df4140a,375,desktop,Safari,华南,0,邮件营销,0
U0018371,2024-11-26 12:38:40,purchase,/checkout,8e352474,1,desktop,QQ Browser,西北,0,广告投放,1
U0018372,2025-02-16 08:06:08,search,/search,60e6de5a,36,mobile,Edge,华北,1,外部链接,0
U0018373,2024-07-21 21:31:36,search,/category/food,b77b6015,37,mobile,QQ Browser,华中,0,外部链接,0
U0018374,2024-06-16 05:59:10,purchase,/search,1a9b6308,523,mobile,QQ Browser,东北,1,外部链接,1
U0018375,2025-03-13 21:11:24,purchase,/products,c87ea2d3,492,desktop,,西北,1,广告投放,1
U0018376,2025-03-12 12:08:47,search,/profile,56f3ce58,136,desktop,Safari,西北,1,社交媒体,0
U0018377,2024-08-21 05:27:37,add_to_cart,/category/food,14e9c3e8,153,mobile,Firefox,西北,1,邮件营销,0
U0018378,2025-03-05 00:27:17,logout,/search,2041e077,541,tablet,Safari,华南,1,外部链接,0
U0018379,2024-11-26 13:13:49,add_to_cart,/product/394,dbf13440,143,desktop,QQ Browser,华南,0,搜索引擎,0
U0018380,2025-05-15 12:25:16,logout,/category/clothing,0918df69,467,desktop,QQ Browser,西北,0,社交媒体,0
U0018381,2025-02-15 19:42:54,search,/category/clothing,c7f2032d,92,mobile,,华中,0,,0
U0018382,2024-06-11 14:38:14,page_view,/category/electronics,682a17fa,562,desktop,Edge,华东,0,搜索引擎,0
U0018383,2024-09-16 17:43:32,click,/promotions,a6a298b2,363,mobile,Firefox,东北,0,邮件营销,0
U0018384,2024-07-18 17:20:11,add_to_cart,/home,44e9042e,454,mobile,Edge,西北,1,搜索引擎,0
U0018385,2025-02-03 19:20:30,page_view,/orders,60c53d57,69,desktop,Safari,西北,1,搜索引擎,0
U0018386,2024-08-10 16:46:03,page_view,/cart,04dfe851,516,mobile,Safari,西北,0,搜索引擎,0
U0018387,2024-09-29 14:11:10,purchase,/category/electronics,539b18d7,346,tablet,Chrome,华中,0,邮件营销,1
U0018388,2024-09-18 12:23:03,click,/cart,9c8f6057,30,mobile,Chrome,西南,0,广告投放,0
U0018389,2024-12-11 20:38:36,click,/cart,22dc8fb3,174,mobile,Firefox,华中,0,社交媒体,0
U0018390,2024-12-08 00:49:39,purchase,/home,4902ce95,94,desktop,QQ Browser,西南,0,广告投放,1
U0018391,2025-02-12 10:46:28,search,/products,b013adb8,295,desktop,Chrome,华东,0,广告投放,0
U0018392,2025-03-24 09:59:15,search,/profile,6581a045,353,mobile,Firefox,华东,1,外部链接,0
U0018393,2024-10-24 20:03:43,purchase,/home,c9e90d72,480,mobile,Edge,华中,0,社交媒体,1
U0018394,,add_to_cart,/profile,d0400e58,305,desktop,Firefox,华北,0,广告投放,0
U0018395,2025-01-10 11:18:14,logout,/products,3aaf08d3,328,tablet,QQ Browser,华中,0,社交媒体,0
U0018396,2024-10-05 23:25:26,click,/orders,070da23c,570,mobile,Edge,西北,1,搜索引擎,0
U0018397,,logout,/home,adddf61d,480,mobile,Firefox,华北,0,外部链接,0
U0018398,2025-05-21 23:13:40,add_to_cart,/cart,3d86ca7b,155,mobile,Chrome,华南,1,社交媒体,0
U0018399,2024-06-02 08:15:09,purchase,/category/electronics,85dbf98b,465,desktop,Safari,华中,0,搜索引擎,1
U0018400,2025-04-09 13:00:40,click,/profile,3ff6b68d,251,mobile,Safari,西南,0,,0
U0018401,2024-08-11 10:07:21,search,/promotions,f3b83407,408,mobile,Firefox,华南,0,广告投放,0
U0018402,2025-01-28 15:55:34,purchase,/category/electronics,7508ed5c,554,mobile,QQ Browser,华东,0,外部链接,1
U0018403,2024-12-30 04:36:22,logout,/orders,3ffc9d01,532,mobile,Chrome,华中,1,社交媒体,0
U0018404,2024-10-26 13:04:17,search,/promotions,b578a109,508,tablet,Safari,华中,1,广告投放,0
U0018405,2025-01-23 11:44:23,search,/category/clothing,782f1b32,357,mobile,QQ Browser,华东,1,搜索引擎,0
U0018406,,add_to_cart,/category/electronics,d3fa8123,86,mobile,Chrome,东北,1,广告投放,0
U0018407,2024-08-07 09:36:32,click,/cart,59ede4fb,496,desktop,QQ Browser,西南,1,direct,0
U0018408,2025-02-28 23:15:37,click,/products,a96c0d68,342,desktop,,华北,0,邮件营销,0
U0018409,2025-01-10 22:11:00,page_view,/checkout,4145a722,580,mobile,Safari,西南,0,搜索引擎,0
U0018410,2024-09-25 17:49:08,click,/category/electronics,b45333e5,518,mobile,Safari,西北,0,邮件营销,0
U0018411,2024-09-23 22:53:50,purchase,/cart,2b460eec,118,mobile,Edge,西北,1,direct,1
U0018412,2025-02-18 12:41:46,logout,/search,a7575246,484,desktop,Edge,华中,0,搜索引擎,0
U0018413,2025-02-15 01:27:38,page_view,/category/electronics,20edf76e,344,mobile,QQ Browser,华北,0,搜索引擎,0
U0018414,2025-03-25 18:06:42,logout,/products,5f3f0b21,236,mobile,Safari,华东,1,社交媒体,0
U0018415,2025-04-06 07:04:19,purchase,/home,54f570c5,204,mobile,Safari,西北,0,广告投放,1
U0018416,2024-11-23 00:08:37,logout,/search,a65a3061,67,mobile,QQ Browser,东北,0,社交媒体,0
U0018417,2024-09-10 14:03:56,logout,/orders,8e00c5ac,96,mobile,QQ Browser,华中,0,外部链接,0
U0018418,2025-05-18 19:16:37,logout,/checkout,daf21caa,433,mobile,Firefox,东北,0,广告投放,0
U0018419,2024-07-23 18:06:36,search,/category/food,782f09f6,98,mobile,QQ Browser,华中,0,广告投放,0
U0018420,2024-12-26 07:06:20,logout,/search,e0586388,398,desktop,Firefox,华东,0,广告投放,0
U0018421,2024-12-20 06:22:31,click,/cart,714b2406,363,mobile,Firefox,华南,0,广告投放,0
U0018422,2025-01-04 02:35:32,logout,/product/343,4c336634,503,mobile,Edge,华中,0,搜索引擎,0
U0018423,2025-04-23 13:23:07,logout,/product/56,3e6507bf,288,mobile,Chrome,东北,0,direct,0
U0018424,2024-06-21 06:28:57,click,/category/electronics,fc67e9c8,394,mobile,Safari,西北,0,社交媒体,0
U0018425,2024-08-01 06:10:17,search,/cart,9ff1da46,361,desktop,QQ Browser,华南,1,广告投放,0
U0018426,2024-10-24 13:03:17,search,/promotions,4b9c146b,244,mobile,Edge,西北,0,外部链接,0
U0018427,2025-04-04 14:46:07,add_to_cart,/home,d4110473,327,desktop,Firefox,华东,1,广告投放,0
U0018428,,logout,/category/clothing,89919ac7,29,desktop,Chrome,华东,0,direct,0
U0018429,2024-09-17 15:35:03,search,/orders,b357b5e8,351,mobile,Safari,华东,1,广告投放,0
U0018430,2025-04-29 09:00:06,page_view,/search,8345d88f,484,desktop,Edge,华中,0,外部链接,0
U0018431,2024-10-10 23:31:16,page_view,/checkout,ce9f07df,295,mobile,Edge,西北,0,direct,0
U0018432,2024-08-03 15:04:27,page_view,/products,98209c10,409,mobile,Firefox,华中,0,广告投放,0
U0018433,,click,/orders,82a9e38f,227,mobile,Firefox,华东,0,社交媒体,0
U0018434,2025-05-17 11:59:55,purchase,/orders,23b4ffeb,197,desktop,Firefox,华中,0,direct,1
U0018435,2024-10-09 15:36:50,add_to_cart,/promotions,dae21a9b,515,desktop,Edge,西北,1,外部链接,0
U0018436,2025-02-27 20:27:19,purchase,/products,3ad36226,91,tablet,QQ Browser,华东,1,社交媒体,1
U0018437,2024-06-03 13:25:00,search,/category/food,1fe1e54c,531,mobile,Edge,华南,1,社交媒体,0
U0018438,2025-05-23 21:34:46,logout,/category/clothing,478fee95,81,mobile,Edge,东北,0,搜索引擎,0
U0018439,2024-12-28 12:19:36,add_to_cart,/products,851f16cf,258,desktop,Firefox,华东,1,邮件营销,0
U0018440,2024-07-02 15:56:16,purchase,/home,065a20c8,591,mobile,Chrome,东北,0,广告投放,1
U0018441,2024-10-17 23:30:03,click,/search,11a3ff74,405,mobile,Safari,华北,0,外部链接,0
U0018442,2024-10-08 03:12:22,add_to_cart,/profile,620f5913,140,mobile,Chrome,东北,1,搜索引擎,0
U0018443,2024-06-03 19:09:27,click,/category/food,e7ce5089,3,desktop,Edge,华东,0,搜索引擎,0
U0018444,2025-05-05 06:25:09,logout,/cart,eafcdf98,113,mobile,QQ Browser,华北,0,社交媒体,0
U0018445,2025-05-25 07:33:10,purchase,/products,c3d470b0,132,mobile,Safari,华中,1,direct,1
U0018446,2024-08-23 23:50:57,purchase,/product/74,60b06844,335,desktop,Edge,东北,0,广告投放,1
U0018447,2024-08-28 10:04:31,add_to_cart,/search,c725e7a1,100,desktop,Chrome,华东,0,direct,0
U0018448,,page_view,/products,eca15a43,569,tablet,Chrome,西北,0,邮件营销,0
U0018449,2025-02-27 21:02:10,logout,/products,d3368854,558,tablet,Chrome,西北,0,社交媒体,0
U0018450,2025-02-25 01:46:53,click,/category/electronics,41fa7388,318,desktop,Firefox,华南,0,社交媒体,0
U0018451,2025-05-05 00:04:35,page_view,/cart,dbf4975d,552,tablet,Chrome,西南,0,direct,0
U0018452,2024-09-07 02:05:03,add_to_cart,/home,65a9755f,303,tablet,Safari,华北,0,搜索引擎,0
U0018453,2024-12-18 02:31:09,purchase,/products,8b12fcc3,360,mobile,Safari,华北,1,广告投放,1
U0018454,2025-04-17 03:02:34,add_to_cart,/profile,30cae5cd,335,desktop,Edge,华北,0,外部链接,0
U0018455,2024-06-14 09:06:18,logout,/category/electronics,2d1711b8,508,mobile,QQ Browser,华中,0,外部链接,0
U0018456,2025-01-24 07:40:38,add_to_cart,/products,db66c9f7,472,desktop,Chrome,华南,0,邮件营销,0
U0018457,2024-09-22 13:06:55,purchase,/category/clothing,765382c7,316,mobile,QQ Browser,华中,0,,1
U0018458,2025-02-07 21:08:32,page_view,/profile,e11d69f8,528,mobile,QQ Browser,西南,0,邮件营销,0
U0018459,2024-10-23 17:46:34,purchase,/category/food,dc3bd0a5,600,mobile,Edge,华中,1,广告投放,1
U0018460,2024-10-31 22:14:05,search,/category/clothing,d57a3d2f,524,mobile,Safari,华北,0,搜索引擎,0
U0018461,2025-01-23 11:07:57,page_view,/checkout,4cc8faf7,140,desktop,Edge,华南,0,社交媒体,0
U0018462,2024-08-21 23:02:21,logout,/orders,f4f748ab,383,mobile,Firefox,东北,0,direct,0
U0018463,2024-06-03 06:19:49,add_to_cart,/category/food,7a5f6aaf,226,mobile,Chrome,华北,0,搜索引擎,0
U0018464,2025-01-08 07:01:30,page_view,/category/electronics,6f57a9e0,426,desktop,Chrome,东北,0,direct,0
U0018465,2025-04-29 06:52:29,page_view,/products,fdd33038,302,mobile,Edge,华中,0,搜索引擎,0
U0018466,2025-04-04 15:53:07,search,/product/188,d2bf28c8,391,desktop,Edge,华南,0,社交媒体,0
U0018467,2024-06-05 05:56:04,logout,/promotions,,384,desktop,Chrome,华东,0,外部链接,0
U0018468,2024-11-24 12:20:26,add_to_cart,/profile,baa95eae,450,tablet,Edge,西南,0,direct,0
U0018469,2024-09-23 08:14:35,purchase,/category/electronics,0452456c,348,mobile,QQ Browser,华东,0,搜索引擎,1
U0018470,2025-01-07 06:33:34,logout,/products,2fd21185,364,mobile,Edge,华中,0,广告投放,0
U0018471,2024-12-26 18:40:07,click,/orders,3b9dac81,82,tablet,Chrome,华中,0,邮件营销,0
U0018472,2024-06-17 22:45:55,click,/cart,33707de0,316,mobile,Edge,东北,0,搜索引擎,0
U0018473,2025-04-08 05:42:35,click,/checkout,940e0299,479,desktop,QQ Browser,华北,0,广告投放,0
U0018474,2025-01-31 09:46:40,add_to_cart,/promotions,cf19239e,528,mobile,Edge,西北,0,外部链接,0
